Index,Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
290,25-06-2009,2009,Waterbury,85050,220000,?,Detached House,3,1,1014,1.025953,West
291,25-06-2009,2009,Bridgeport,111860,260000,Single Family,Detached House,3,2,984,1.025953,East
292,25-06-2009,2009,Greenwich,21119910,25750000,?,Detached House,3,2,929,1.025953,East
293,25-06-2009,2009,Waterbury,105910,243000,Single Family,Detached House,3,2,1013,1.025953,East
294,25-06-2009,2009,Greenwich,1076740,1540000,Single Family,Detached House,3,3,913,1.025953,North
295,25-06-2009,2009,Fairfield,513730,810000,Single Family,Detached House,3,3,906,1.025953,South
296,26-06-2009,2009,Bridgeport,157501,334000,Single Family,Detached House,3,1,978,1.025953,South
297,26-06-2009,2009,Norwalk,567000,1500000,?,Detached House,3,3,955,1.025953,East
298,26-06-2009,2009,Norwalk,293580,625000,Single Family,Detached House,3,3,1018,1.025953,South
299,26-06-2009,2009,Bridgeport,135590,304000,?,Duplex,4,3,1419,1.025953,North
300,27-06-2009,2009,Waterbury,36330,143000,Two Family,Duplex,4,3,1399,1.025953,East
301,27-06-2009,2009,Greenwich,374500,500000,Single Family,Detached House,3,3,1042,1.025953,North
302,27-06-2009,2009,Norwalk,230370,445000,Single Family,Detached House,3,1,1075,1.025953,South
303,27-06-2009,2009,Fairfield,762510,1295000,Single Family,Detached House,3,1,1059,1.025953,West
304,28-06-2009,2009,Fairfield,1052590,1100000,Single Family,Detached House,3,1,936,1.025953,West
305,28-06-2009,2009,Bridgeport,124601,250000,Single Family,Detached House,3,3,1038,1.025953,East
306,28-06-2009,2009,Bridgeport,110110,150000,Single Family,Detached House,3,3,1074,1.025953,North
307,28-06-2009,2009,Fairfield,581630,695000,Single Family,Detached House,3,1,988,1.025953,West
308,28-06-2009,2009,Fairfield,386400,569000,?,Detached House,3,1,928,1.025953,South
309,29-06-2009,2009,Greenwich,538020,1195000,?,Detached House,3,3,1059,1.025953,West
310,29-06-2009,2009,Bridgeport,107450,190000,Two Family,Duplex,4,2,1374,1.025953,West
311,29-06-2009,2009,Waterbury,55090,155000,Single Family,Detached House,3,1,1069,1.025953,North
312,02-07-2009,2009,Fairfield,394940,655000,Single Family,Detached House,3,1,1004,1.025953,East
313,02-07-2009,2009,Norwalk,303940,670000,Single Family,Detached House,3,2,1044,1.025953,South
314,02-07-2009,2009,Fairfield,829710,1236000,Single Family,Detached House,3,2,914,1.025953,South
315,03-07-2009,2009,Bridgeport,417904,222000,?,Triplex,6,5,2150,1.025953,West
316,03-07-2009,2009,Waterbury,66150,140000,Single Family,Detached House,3,2,998,1.025953,North
317,03-07-2009,2009,Fairfield,342930,445000,Single Family,Detached House,3,1,1068,1.025953,East
318,03-07-2009,2009,Norwalk,238770,410000,Single Family,Detached House,3,3,1051,1.025953,West
319,05-07-2009,2009,Bridgeport,109550,230000,Single Family,Detached House,3,2,1009,1.025953,North
320,05-07-2009,2009,Greenwich,607320,1400000,Single Family,Detached House,3,3,1028,1.025953,West
321,06-07-2009,2009,Fairfield,1365140,2650000,Single Family,Detached House,3,2,1060,1.025953,West
322,06-07-2009,2009,Fairfield,387800,503500,Single Family,Detached House,3,3,1091,1.025953,North
323,06-07-2009,2009,Waterbury,60690,105000,Three Family,Triplex,6,6,1891,1.025953,West
324,06-07-2009,2009,Fairfield,278250,1668900,Single Family,Detached House,3,3,953,1.025953,East
325,09-07-2009,2009,Greenwich,3850000,7400000,Single Family,Detached House,3,3,1006,1.025953,South
326,10-07-2009,2009,Waterbury,72730,189900,Two Family,Duplex,4,3,1242,1.025953,South
327,10-07-2009,2009,Fairfield,396620,575000,Single Family,Detached House,3,1,946,1.025953,South
328,11-07-2009,2009,Norwalk,313810,605000,Single Family,Detached House,3,1,1068,1.025953,South
329,11-07-2009,2009,Greenwich,2120720,3250000,Single Family,Detached House,3,2,1022,1.025953,East
330,11-07-2009,2009,Norwalk,226100,505000,Single Family,Detached House,3,3,986,1.025953,South
331,11-07-2009,2009,Norwalk,266140,433000,Single Family,Detached House,3,1,940,1.025953,West
332,11-07-2009,2009,Waterbury,65380,181000,Three Family,Triplex,6,4,2006,1.025953,East
333,12-07-2009,2009,Fairfield,737100,975000,Single Family,Detached House,3,3,1082,1.025953,North
334,12-07-2009,2009,Bridgeport,116131,240000,?,Detached House,3,1,1012,1.025953,West
335,12-07-2009,2009,Norwalk,257740,560000,Two Family,Duplex,4,2,1284,1.025953,South
336,13-07-2009,2009,Fairfield,611170,715000,Single Family,Detached House,3,1,948,1.025953,South
337,16-07-2009,2009,Bridgeport,93940,150000,Single Family,Detached House,3,3,1045,1.025953,West
338,16-07-2009,2009,Norwalk,237654,180000,Single Family,Detached House,3,3,1094,1.025953,East
339,16-07-2009,2009,Bridgeport,177590,250000,Single Family,Detached House,3,3,1082,1.025953,North
340,17-07-2009,2009,Waterbury,72940,159000,?,Detached House,3,1,1090,1.025953,East
341,17-07-2009,2009,Bridgeport,109620,307500,Three Family,Triplex,6,6,1940,1.025953,South
342,17-07-2009,2009,Greenwich,3327450,3850000,Single Family,Detached House,3,3,1019,1.025953,East
343,17-07-2009,2009,Norwalk,345170,737000,?,Detached House,3,2,1076,1.025953,East
344,17-07-2009,2009,Greenwich,927640,3010000,Two Family,Duplex,4,3,1330,1.025953,North
345,18-07-2009,2009,Greenwich,1260420,2300000,Single Family,Detached House,3,2,964,1.025953,North
346,18-07-2009,2009,Waterbury,3500,199900,Single Family,Detached House,3,3,1088,1.025953,West
347,18-07-2009,2009,Bridgeport,4775276,334900,Single Family,Detached House,3,2,1038,1.025953,West
348,19-07-2009,2009,Fairfield,354480,500000,Single Family,Detached House,3,1,925,1.025953,South
349,20-07-2009,2009,Waterbury,67130,178000,?,Detached House,3,3,1051,1.025953,East
350,20-07-2009,2009,Fairfield,331730,440000,?,Detached House,3,1,979,1.025953,North
351,20-07-2009,2009,Bridgeport,82110,156620,Single Family,Detached House,3,2,1027,1.025953,North
352,20-07-2009,2009,Waterbury,83230,260000,Two Family,Duplex,4,3,1309,1.025953,South
353,20-07-2009,2009,Norwalk,240450,525000,?,Detached House,3,1,992,1.025953,South
354,23-07-2009,2009,Norwalk,266560,430000,Two Family,Duplex,4,4,1254,1.025953,South
355,23-07-2009,2009,Norwalk,459900,54000,Single Family,Detached House,3,2,904,1.025953,North
356,23-07-2009,2009,Waterbury,86660,190000,Four Family,Fourplex,8,6,2646,1.025953,North
357,23-07-2009,2009,Bridgeport,117740,320000,Two Family,Duplex,4,4,1351,1.025953,West
358,23-07-2009,2009,Bridgeport,119350,177000,Three Family,Triplex,6,6,1995,1.025953,West
359,23-07-2009,2009,Greenwich,1425340,2335000,Single Family,Detached House,3,2,1037,1.025953,South
360,24-07-2009,2009,Bridgeport,112490,259000,Two Family,Duplex,4,3,1296,1.025953,North
361,24-07-2009,2009,Waterbury,80850,188000,Single Family,Detached House,3,3,1059,1.025953,East
362,25-07-2009,2009,Greenwich,4686290,11200000,Single Family,Detached House,3,1,969,1.025953,West
363,25-07-2009,2009,Norwalk,276340,563500,?,Detached House,3,1,1034,1.025953,North
364,25-07-2009,2009,Bridgeport,144270,360500,Three Family,Triplex,6,5,2171,1.025953,South
365,25-07-2009,2009,Waterbury,123270,260000,Single Family,Detached House,3,3,1030,1.025953,South
366,27-07-2009,2009,Norwalk,256130,555000,Single Family,Detached House,3,2,1038,1.025953,West
367,27-07-2009,2009,Waterbury,97650,215750,Single Family,Detached House,3,3,968,1.025953,South
368,27-07-2009,2009,Norwalk,200480,402535,Single Family,Detached House,3,2,947,1.025953,West
369,30-07-2009,2009,Fairfield,807240,1525000,?,Detached House,3,1,993,1.025953,South
370,30-07-2009,2009,Waterbury,91140,211150,Single Family,Detached House,3,1,961,1.025953,South
371,31-07-2009,2009,Greenwich,1667890,3225000,Single Family,Detached House,3,3,957,1.025953,West
372,31-07-2009,2009,Waterbury,78120,125000,Single Family,Detached House,3,2,1100,1.025953,West
373,31-07-2009,2009,Greenwich,759640,1050000,?,Detached House,3,3,955,1.025953,North
374,01-08-2009,2009,Bridgeport,112420,250000,Single Family,Detached House,3,2,992,1.025953,North
375,01-08-2009,2009,Norwalk,268836,815000,Single Family,Detached House,3,1,979,1.025953,West
376,01-08-2009,2009,Waterbury,173530,379000,Single Family,Detached House,3,1,1056,1.025953,West
377,01-08-2009,2009,Norwalk,257950,460000,Single Family,Detached House,3,3,966,1.025953,East
378,01-08-2009,2009,Waterbury,64260,129000,Single Family,Detached House,3,3,971,1.025953,West
379,02-08-2009,2009,Fairfield,458570,680000,?,Detached House,3,1,960,1.025953,West
380,02-08-2009,2009,Fairfield,798070,1100000,Single Family,Detached House,3,1,993,1.025953,South
381,03-08-2009,2009,Waterbury,72380,160000,Single Family,Detached House,3,1,1090,1.025953,North
382,03-08-2009,2009,Bridgeport,109480,263500,Single Family,Detached House,3,1,988,1.025953,East
383,03-08-2009,2009,Fairfield,307650,560000,Single Family,Detached House,3,3,1009,1.025953,East
384,06-08-2009,2009,Fairfield,366450,555000,Single Family,Detached House,3,1,963,1.025953,North
385,06-08-2009,2009,Bridgeport,113330,172042,Single Family,Detached House,3,1,1027,1.025953,South
386,06-08-2009,2009,Waterbury,101430,235000,Single Family,Detached House,3,3,1042,1.025953,North
387,06-08-2009,2009,Bridgeport,118650,295000,Single Family,Detached House,3,3,998,1.025953,North
388,07-08-2009,2009,Greenwich,591500,697500,Single Family,Detached House,3,3,1099,1.025953,East
389,07-08-2009,2009,Greenwich,2178610,8600000,Single Family,Detached House,3,1,1002,1.025953,North
390,08-08-2009,2009,Fairfield,827120,1230000,Single Family,Detached House,3,1,983,1.025953,West
391,09-08-2009,2009,Fairfield,389690,470000,Single Family,Detached House,3,3,967,1.025953,West
392,10-08-2009,2009,Norwalk,269360,550000,Two Family,Duplex,4,4,1245,1.025953,South
393,14-08-2009,2009,Bridgeport,111650,220000,?,Detached House,3,3,1041,1.025953,West
394,15-08-2009,2009,Bridgeport,109060,155000,Single Family,Detached House,3,1,934,1.025953,East
395,16-08-2009,2009,Waterbury,86450,210000,?,Duplex,4,3,1405,1.025953,South
396,17-08-2009,2009,Norwalk,257110,580000,Two Family,Duplex,4,2,1420,1.025953,South
397,20-08-2009,2009,Fairfield,2060240,3000000,Single Family,Detached House,3,2,1070,1.025953,East
398,20-08-2009,2009,Bridgeport,49910,159750,Single Family,Detached House,3,1,1095,1.025953,East
399,20-08-2009,2009,Fairfield,369880,562500,?,Detached House,3,3,1007,1.025953,North
400,20-08-2009,2009,Fairfield,355600,389000,Single Family,Detached House,3,3,1022,1.025953,North
401,21-08-2009,2009,Fairfield,924210,1237500,Single Family,Detached House,3,3,1033,1.025953,South
402,21-08-2009,2009,Norwalk,429590,875000,Single Family,Detached House,3,2,947,1.025953,South
403,23-08-2009,2009,Waterbury,73780,81450,Single Family,Detached House,3,3,991,1.025953,West
404,23-08-2009,2009,Greenwich,1953070,2950000,Single Family,Detached House,3,1,919,1.025953,South
405,23-08-2009,2009,Fairfield,298900,440000,Single Family,Detached House,3,1,1081,1.025953,East
406,24-08-2009,2009,Waterbury,79380,186000,Single Family,Detached House,3,3,940,1.025953,South
407,24-08-2009,2009,Fairfield,447860,555000,?,Detached House,3,2,911,1.025953,West
408,24-08-2009,2009,Norwalk,338730,775000,Single Family,Detached House,3,3,968,1.025953,East
409,24-08-2009,2009,Greenwich,2763670,3600000,Single Family,Detached House,3,2,967,1.025953,East
410,27-08-2009,2009,Bridgeport,131574,175000,Single Family,Detached House,3,2,1053,1.025953,South
411,27-08-2009,2009,Waterbury,90020,199900,Single Family,Detached House,3,1,1039,1.025953,South
412,27-08-2009,2009,Norwalk,232680,430000,Single Family,Detached House,3,1,913,1.025953,North
413,27-08-2009,2009,Waterbury,70070,178000,Single Family,Detached House,3,2,1068,1.025953,South
414,27-08-2009,2009,Greenwich,1217020,1395000,Single Family,Detached House,3,2,911,1.025953,East
415,28-08-2009,2009,Bridgeport,130410,282500,Single Family,Detached House,3,2,1050,1.025953,West
416,28-08-2009,2009,Fairfield,422100,520000,Single Family,Detached House,3,1,928,1.025953,North
417,29-08-2009,2009,Bridgeport,47040,256000,Three Family,Triplex,6,4,1811,1.025953,North
418,29-08-2009,2009,Waterbury,55300,157000,?,Detached House,3,2,1093,1.025953,East
419,30-08-2009,2009,Bridgeport,46340,113500,Single Family,Detached House,3,3,1044,1.025953,West
420,30-08-2009,2009,Fairfield,357140,539000,Single Family,Detached House,3,3,909,1.025953,North
421,30-08-2009,2009,Greenwich,2709770,5400000,Single Family,Detached House,3,3,1009,1.025953,North
422,30-08-2009,2009,Fairfield,1269520,2450000,Single Family,Detached House,3,2,969,1.025953,East
423,30-08-2009,2009,Bridgeport,84700,240000,Single Family,Detached House,3,3,989,1.025953,South
424,30-08-2009,2009,Bridgeport,105981,199000,Single Family,Detached House,3,3,926,1.025953,East
425,31-08-2009,2009,Waterbury,75880,60000,?,Duplex,4,2,1474,1.025953,South
426,31-08-2009,2009,Norwalk,226830,440000,Single Family,Detached House,3,3,1023,1.025953,North
427,31-08-2009,2009,Bridgeport,113890,297000,Three Family,Triplex,6,4,2020,1.025953,North
428,31-08-2009,2009,Waterbury,73640,175200,?,Duplex,4,3,1418,1.025953,South
429,05-09-2009,2009,Fairfield,447230,675000,Single Family,Detached House,3,2,1075,1.025953,East
430,05-09-2009,2009,Greenwich,537460,895000,Single Family,Detached House,3,3,1031,1.025953,South
431,05-09-2009,2009,Bridgeport,169050,385000,Two Family,Duplex,4,4,1442,1.025953,West
432,05-09-2009,2009,Fairfield,447230,675000,Single Family,Detached House,3,3,987,1.025953,South
433,05-09-2009,2009,Norwalk,159390,409000,Single Family,Detached House,3,3,1078,1.025953,East
434,10-09-2009,2009,Waterbury,70770,140000,Single Family,Detached House,3,2,1012,1.025953,West
435,10-09-2009,2009,Bridgeport,156240,260000,Two Family,Duplex,4,2,1324,1.025953,South
436,10-09-2009,2009,Bridgeport,142800,330000,Two Family,Duplex,4,3,1232,1.025953,East
437,11-09-2009,2009,Bridgeport,110678,325000,?,Triplex,6,4,2053,1.025953,West
438,14-09-2009,2009,Norwalk,488740,718750,Single Family,Detached House,3,2,1090,1.025953,North
439,17-09-2009,2009,Norwalk,271950,520000,Single Family,Detached House,3,1,937,1.025953,East
440,17-09-2009,2009,Fairfield,344610,175000,Single Family,Detached House,3,2,900,1.025953,North
441,17-09-2009,2009,Bridgeport,164220,272500,Single Family,Detached House,3,2,1085,1.025953,West
442,18-09-2009,2009,Greenwich,625800,1075000,Single Family,Detached House,3,1,902,1.025953,North
443,20-09-2009,2009,Bridgeport,185430,375000,Single Family,Detached House,3,1,1077,1.025953,North
444,21-09-2009,2009,Fairfield,367290,470000,Single Family,Detached House,3,2,945,1.025953,North
445,21-09-2009,2009,Bridgeport,91491,260000,Three Family,Triplex,6,4,1871,1.025953,East
446,21-09-2009,2009,Greenwich,1257760,2615000,Single Family,Detached House,3,1,1079,1.025953,West
447,24-09-2009,2009,Greenwich,1017730,1950000,Single Family,Detached House,3,3,967,1.025953,West
448,25-09-2009,2009,Fairfield,325920,370000,Single Family,Detached House,3,1,1094,1.025953,South
449,25-09-2009,2009,Fairfield,712880,1025000,Single Family,Detached House,3,1,906,1.025953,North
450,26-09-2009,2009,Waterbury,91980,270000,Single Family,Detached House,3,3,900,1.025953,South
451,28-09-2009,2009,Bridgeport,137130,255000,Two Family,Duplex,4,3,1200,1.025953,West
452,28-09-2009,2009,Bridgeport,108920,329000,Three Family,Triplex,6,6,1853,1.025953,South
453,28-09-2009,2009,Bridgeport,169750,270000,Single Family,Detached House,3,2,1084,1.025953,East
454,01-10-2009,2009,West Hartford,174800,275000,Single Family,Detached House,3,1,917,1.025953,South
455,01-10-2009,2009,Fairfield,802270,999000,Single Family,Detached House,3,2,1019,1.025953,East
456,01-10-2009,2009,Bridgeport,78400,65000,?,Detached House,3,3,993,1.025953,North
457,01-10-2009,2009,Fairfield,365330,525000,Single Family,Detached House,3,2,1022,1.025953,North
458,02-10-2009,2009,Bridgeport,147420,230000,Single Family,Detached House,3,3,1063,1.025953,North
459,09-10-2009,2009,Fairfield,1249080,1620000,Single Family,Detached House,3,2,975,1.025953,North
460,10-10-2009,2009,Norwalk,300440,560000,Single Family,Detached House,3,2,971,1.025953,East
461,10-10-2009,2009,Bridgeport,93031,294500,Two Family,Duplex,4,4,1219,1.025953,South
462,10-10-2009,2009,Bridgeport,113541,198500,Two Family,Duplex,4,4,1313,1.025953,East
463,11-10-2009,2009,Greenwich,928270,1218000,?,Detached House,3,3,963,1.025953,East
464,15-10-2009,2009,Norwalk,205590,397500,?,Detached House,3,3,907,1.025953,South
465,15-10-2009,2009,Fairfield,604380,947500,Single Family,Detached House,3,1,907,1.025953,South
466,15-10-2009,2009,Greenwich,2218510,3100000,?,Detached House,3,3,991,1.025953,North
467,15-10-2009,2009,West Hartford,241100,354000,Two Family,Duplex,4,3,1211,1.025953,South
468,15-10-2009,2009,Fairfield,471170,747500,Single Family,Detached House,3,1,944,1.025953,West
469,16-10-2009,2009,Bridgeport,116970,127000,Two Family,Duplex,4,2,1288,1.025953,South
470,16-10-2009,2009,Norwalk,166180,310000,Two Family,Duplex,4,4,1269,1.025953,North
471,17-10-2009,2009,Bridgeport,114520,230000,Single Family,Detached House,3,2,1001,1.025953,North
472,18-10-2009,2009,Fairfield,1658230,2100000,Single Family,Detached House,3,3,1037,1.025953,West
473,19-10-2009,2009,Greenwich,1773170,2650000,Single Family,Detached House,3,3,1087,1.025953,West
474,22-10-2009,2009,Greenwich,564760,1230000,Single Family,Detached House,3,3,1002,1.025953,North
475,25-10-2009,2009,Bridgeport,99700,220000,Single Family,Detached House,3,1,937,1.025953,North
476,25-10-2009,2009,Bridgeport,120850,384000,Three Family,Triplex,6,4,1854,1.025953,West
477,25-10-2009,2009,Norwalk,187880,310000,Single Family,Detached House,3,3,984,1.025953,West
478,25-10-2009,2009,Greenwich,559090,297500,?,Detached House,3,3,997,1.025953,North
479,26-10-2009,2009,Bridgeport,174670,304100,Single Family,Detached House,3,2,933,1.025953,North
480,26-10-2009,2009,Norwalk,334880,675000,Single Family,Detached House,3,3,1093,1.025953,North
481,29-10-2009,2009,Fairfield,619430,855000,?,Detached House,3,3,921,1.025953,East
482,29-10-2009,2009,Fairfield,870030,1414500,Single Family,Detached House,3,3,938,1.025953,South
483,29-10-2009,2009,Fairfield,410060,595000,Single Family,Detached House,3,3,1097,1.025953,West
484,30-10-2009,2009,West Hartford,249900,356000,Single Family,Detached House,3,3,1083,1.025953,South
485,30-10-2009,2009,West Hartford,188100,300000,Single Family,Detached House,3,2,923,1.025953,East
486,31-10-2009,2009,Bridgeport,101700,174900,Single Family,Detached House,3,1,968,1.025953,West
487,31-10-2009,2009,West Hartford,256200,410000,Three Family,Triplex,6,5,2041,1.025953,East
